corridor_id,corridor_name,origin_name,destination_name,route_direction,chainage_m,chainage_km,longitude,latitude,projected_x,projected_y,district,geometry_version
NH44-JK-PILOT,NH-44 Jammu-Srinagar Highway Pilot Corridor,Udhampur Pilot Sector,Banihal / Anantnag Sector,South to North,74000.0,74.0,75.182257,33.713005,516887.45,3730350.19,anantnag,2.3A
NH44-JK-PILOT,NH-44 Jammu-Srinagar Highway Pilot Corridor,Udhampur Pilot Sector,Banihal / Anantnag Sector,South to North,74100.0,74.1,75.181394,33.713542,516807.33,3730409.62,anantnag,2.3A
NH44-JK-PILOT,NH-44 Jammu-Srinagar Highway Pilot Corridor,Udhampur Pilot Sector,Banihal / Anantnag Sector,South to North,74200.0,74.2,75.180631,33.714169,516736.53,3730478.99,anantnag,2.3A
NH44-JK-PILOT,NH-44 Jammu-Srinagar Highway Pilot Corridor,Udhampur Pilot Sector,Banihal / Anantnag Sector,South to North,74300.0,74.3,75.179891,33.714773,516667.85,3730545.88,anantnag,2.3A
NH44-JK-PILOT,NH-44 Jammu-Srinagar Highway Pilot Corridor,Udhampur Pilot Sector,Banihal / Anantnag Sector,South to North,74400.0,74.4,75.178949,33.715214,516580.53,3730594.61,anantnag,2.3A
NH44-JK-PILOT,NH-44 Jammu-Srinagar Highway Pilot Corridor,Udhampur Pilot Sector,Banihal / Anantnag Sector,South to North,74500.0,74.5,75.177981,33.715613,516490.77,3730638.68,anantnag,2.3A
NH44-JK-PILOT,NH-44 Jammu-Srinagar Highway Pilot Corridor,Udhampur Pilot Sector,Banihal / Anantnag Sector,South to North,74600.0,74.6,75.177012,33.71601,516400.91,3730682.55,anantnag,2.3A
NH44-JK-PILOT,NH-44 Jammu-Srinagar Highway Pilot Corridor,Udhampur Pilot Sector,Banihal / Anantnag Sector,South to North,74700.0,74.7,75.175973,33.716235,516304.53,3730707.29,anantnag,2.3A
NH44-JK-PILOT,NH-44 Jammu-Srinagar Highway Pilot Corridor,Udhampur Pilot Sector,Banihal / Anantnag Sector,South to North,74800.0,74.8,75.175018,33.716645,516216.02,3730752.64,anantnag,2.3A
NH44-JK-PILOT,NH-44 Jammu-Srinagar Highway Pilot Corridor,Udhampur Pilot Sector,Banihal / Anantnag Sector,South to North,74875.83,74.876,75.174382,33.717074,516156.99,3730800.12,anantnag,2.3A
